"review_file","original_path","extension","bytes"
"BikeBrowserWorld__Assets__Characters__Cole__Cole_talk__raw-sheet.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Cole\Cole_talk\raw-sheet.png",".png","1967404"
"BikeBrowserWorld__Assets__Characters__Cole__Cole_talk__sheet-transparent.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Cole\Cole_talk\sheet-transparent.png",".png","129323"
"BikeBrowserWorld__Assets__Characters__Cole__Cole_talk.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Cole\Cole_talk.png",".png","129323"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_idle__DrMaya_idle-1.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_idle\DrMaya_idle-1.png",".png","9345"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_idle__DrMaya_idle-10.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_idle\DrMaya_idle-10.png",".png","8518"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_idle__DrMaya_idle-11.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_idle\DrMaya_idle-11.png",".png","8694"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_idle__DrMaya_idle-12.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_idle\DrMaya_idle-12.png",".png","8563"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_idle__DrMaya_idle-13.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_idle\DrMaya_idle-13.png",".png","8309"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_idle__DrMaya_idle-14.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_idle\DrMaya_idle-14.png",".png","8339"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_idle__DrMaya_idle-15.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_idle\DrMaya_idle-15.png",".png","8386"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_idle__DrMaya_idle-16.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_idle\DrMaya_idle-16.png",".png","8246"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_idle__DrMaya_idle-2.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_idle\DrMaya_idle-2.png",".png","9333"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_idle__DrMaya_idle-3.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_idle\DrMaya_idle-3.png",".png","9264"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_idle__DrMaya_idle-4.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_idle\DrMaya_idle-4.png",".png","9165"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_idle__DrMaya_idle-5.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_idle\DrMaya_idle-5.png",".png","8784"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_idle__DrMaya_idle-6.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_idle\DrMaya_idle-6.png",".png","8562"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_idle__DrMaya_idle-7.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_idle\DrMaya_idle-7.png",".png","8497"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_idle__DrMaya_idle-8.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_idle\DrMaya_idle-8.png",".png","8490"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_idle__DrMaya_idle-9.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_idle\DrMaya_idle-9.png",".png","8692"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_idle__raw-sheet-clean.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_idle\raw-sheet-clean.png",".png","970202"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_idle__raw-sheet.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_idle\raw-sheet.png",".png","1942708"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_idle__sheet-transparent.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_idle\sheet-transparent.png",".png","125480"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_idle.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_idle.png",".png","125480"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_talk__DrMaya_talk-1.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_talk\DrMaya_talk-1.png",".png","9361"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_talk__DrMaya_talk-10.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_talk\DrMaya_talk-10.png",".png","8131"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_talk__DrMaya_talk-11.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_talk\DrMaya_talk-11.png",".png","8059"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_talk__DrMaya_talk-12.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_talk\DrMaya_talk-12.png",".png","8090"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_talk__DrMaya_talk-13.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_talk\DrMaya_talk-13.png",".png","8737"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_talk__DrMaya_talk-14.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_talk\DrMaya_talk-14.png",".png","8725"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_talk__DrMaya_talk-15.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_talk\DrMaya_talk-15.png",".png","8910"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_talk__DrMaya_talk-16.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_talk\DrMaya_talk-16.png",".png","8622"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_talk__DrMaya_talk-2.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_talk\DrMaya_talk-2.png",".png","9883"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_talk__DrMaya_talk-3.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_talk\DrMaya_talk-3.png",".png","9840"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_talk__DrMaya_talk-4.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_talk\DrMaya_talk-4.png",".png","9771"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_talk__DrMaya_talk-5.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_talk\DrMaya_talk-5.png",".png","7824"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_talk__DrMaya_talk-6.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_talk\DrMaya_talk-6.png",".png","8220"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_talk__DrMaya_talk-7.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_talk\DrMaya_talk-7.png",".png","8193"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_talk__DrMaya_talk-8.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_talk\DrMaya_talk-8.png",".png","8213"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_talk__DrMaya_talk-9.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_talk\DrMaya_talk-9.png",".png","7841"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_talk__raw-sheet-clean.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_talk\raw-sheet-clean.png",".png","958869"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_talk__raw-sheet.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_talk\raw-sheet.png",".png","1943246"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_talk__sheet-transparent.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_talk\sheet-transparent.png",".png","124276"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_talk.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_talk.png",".png","124276"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_write__DrMaya_write-1.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_write\DrMaya_write-1.png",".png","9428"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_write__DrMaya_write-10.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_write\DrMaya_write-10.png",".png","8551"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_write__DrMaya_write-11.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_write\DrMaya_write-11.png",".png","8502"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_write__DrMaya_write-12.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_write\DrMaya_write-12.png",".png","8551"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_write__DrMaya_write-13.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_write\DrMaya_write-13.png",".png","8225"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_write__DrMaya_write-14.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_write\DrMaya_write-14.png",".png","8277"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_write__DrMaya_write-15.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_write\DrMaya_write-15.png",".png","8275"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_write__DrMaya_write-16.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_write\DrMaya_write-16.png",".png","8267"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_write__DrMaya_write-2.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_write\DrMaya_write-2.png",".png","9507"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_write__DrMaya_write-3.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_write\DrMaya_write-3.png",".png","9344"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_write__DrMaya_write-4.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_write\DrMaya_write-4.png",".png","9494"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_write__DrMaya_write-5.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_write\DrMaya_write-5.png",".png","8705"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_write__DrMaya_write-6.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_write\DrMaya_write-6.png",".png","8432"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_write__DrMaya_write-7.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_write\DrMaya_write-7.png",".png","8497"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_write__DrMaya_write-8.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_write\DrMaya_write-8.png",".png","8354"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_write__DrMaya_write-9.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_write\DrMaya_write-9.png",".png","8465"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_write__raw-sheet-clean.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_write\raw-sheet-clean.png",".png","1019475"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_write__raw-sheet.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_write\raw-sheet.png",".png","1990761"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_write__sheet-transparent.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_write\sheet-transparent.png",".png","125038"
"BikeBrowserWorld__Assets__Characters__DrMaya__DrMaya_write.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\DrMaya\DrMaya_write.png",".png","125038"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_idle__Jacob_idle-1.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_idle\Jacob_idle-1.png",".png","8641"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_idle__Jacob_idle-10.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_idle\Jacob_idle-10.png",".png","8168"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_idle__Jacob_idle-11.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_idle\Jacob_idle-11.png",".png","8136"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_idle__Jacob_idle-12.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_idle\Jacob_idle-12.png",".png","8263"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_idle__Jacob_idle-13.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_idle\Jacob_idle-13.png",".png","7898"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_idle__Jacob_idle-14.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_idle\Jacob_idle-14.png",".png","7983"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_idle__Jacob_idle-15.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_idle\Jacob_idle-15.png",".png","7952"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_idle__Jacob_idle-16.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_idle\Jacob_idle-16.png",".png","7888"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_idle__Jacob_idle-2.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_idle\Jacob_idle-2.png",".png","8573"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_idle__Jacob_idle-3.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_idle\Jacob_idle-3.png",".png","8535"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_idle__Jacob_idle-4.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_idle\Jacob_idle-4.png",".png","8589"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_idle__Jacob_idle-5.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_idle\Jacob_idle-5.png",".png","8054"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_idle__Jacob_idle-6.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_idle\Jacob_idle-6.png",".png","8017"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_idle__Jacob_idle-7.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_idle\Jacob_idle-7.png",".png","8021"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_idle__Jacob_idle-8.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_idle\Jacob_idle-8.png",".png","8055"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_idle__Jacob_idle-9.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_idle\Jacob_idle-9.png",".png","8123"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_idle__raw-sheet-clean.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_idle\raw-sheet-clean.png",".png","995711"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_idle__raw-sheet.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_idle\raw-sheet.png",".png","1923877"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_idle__sheet-transparent.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_idle\sheet-transparent.png",".png","117650"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_idle.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_idle.png",".png","117650"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk__Jacob_talk-1.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk\Jacob_talk-1.png",".png","8872"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk__Jacob_talk-10.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk\Jacob_talk-10.png",".png","8738"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk__Jacob_talk-11.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk\Jacob_talk-11.png",".png","8938"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk__Jacob_talk-12.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk\Jacob_talk-12.png",".png","8731"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk__Jacob_talk-13.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk\Jacob_talk-13.png",".png","8007"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk__Jacob_talk-14.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk\Jacob_talk-14.png",".png","8427"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk__Jacob_talk-15.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk\Jacob_talk-15.png",".png","8672"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk__Jacob_talk-16.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk\Jacob_talk-16.png",".png","8540"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk__Jacob_talk-2.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk\Jacob_talk-2.png",".png","9445"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk__Jacob_talk-3.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk\Jacob_talk-3.png",".png","9424"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk__Jacob_talk-4.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk\Jacob_talk-4.png",".png","9489"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk__Jacob_talk-5.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk\Jacob_talk-5.png",".png","8120"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk__Jacob_talk-6.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk\Jacob_talk-6.png",".png","8506"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk__Jacob_talk-7.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk\Jacob_talk-7.png",".png","8731"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk__Jacob_talk-8.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk\Jacob_talk-8.png",".png","8556"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk__Jacob_talk-9.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk\Jacob_talk-9.png",".png","8493"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk__raw-sheet-clean.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk\raw-sheet-clean.png",".png","1070925"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk__raw-sheet.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk\raw-sheet.png",".png","1995638"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk__raw-source.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk\raw-source.png",".png","1720597"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk__sheet-transparent.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk\sheet-transparent.png",".png","125720"
"BikeBrowserWorld__Assets__Characters__Jacob__Jacob_talk.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\Jacob\Jacob_talk.png",".png","125720"
"BikeBrowserWorld__Assets__Characters__James__James_idle__James_idle-1.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\James\James_idle\James_idle-1.png",".png","9465"
"BikeBrowserWorld__Assets__Characters__James__James_idle__James_idle-10.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\James\James_idle\James_idle-10.png",".png","9365"
"BikeBrowserWorld__Assets__Characters__James__James_idle__James_idle-11.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\James\James_idle\James_idle-11.png",".png","9314"
"BikeBrowserWorld__Assets__Characters__James__James_idle__James_idle-12.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\James\James_idle\James_idle-12.png",".png","9329"
"BikeBrowserWorld__Assets__Characters__James__James_idle__James_idle-13.png","C:\dev\bikebrowser\BikeBrowserWorld\Assets\Characters\James\James_idle\James_idle-13.png",".png","8209"
